lat,lon,distance_km,v_zone
49.65627297297298,18.742648553641473,33.724,False
49.66978648648649,17.99075144635853,37.678,False
49.66978648648649,18.011637477116388,31.461,False
49.66978648648649,18.03252350787425,30.195,False
49.66978648648649,18.053409538632106,28.42,False
49.66978648648649,18.074295569389967,26.253,False
49.66978648648649,18.095181600147825,26.195,False
49.66978648648649,18.116067630905686,21.851,False
49.66978648648649,18.136953661663547,21.325,False
49.66978648648649,18.157839692421405,20.236,False
49.66978648648649,18.178725723179266,18.551,True
49.66978648648649,18.199611753937123,19.946,True
49.66978648648649,18.220497784694984,14.496,True
49.66978648648649,18.241383815452842,15.784,True
49.66978648648649,18.262269846210703,9.696,True
49.66978648648649,18.283155876968564,7.344,True
49.66978648648649,18.304041907726422,5.774,True
49.66978648648649,18.324927938484283,4.052,True
49.66978648648649,18.34581396924214,3.628,True
49.66978648648649,18.3667,2.606,True
49.66978648648649,18.387586030757863,2.65,True
49.66978648648649,18.40847206151572,3.946,True
49.66978648648649,18.42935809227358,5.376,True
49.66978648648649,18.45024412303144,17.959,True
49.66978648648649,18.4711301537893,16.343,True
49.66978648648649,18.49201618454716,10.804,True
49.66978648648649,18.51290221530502,16.938,True
49.66978648648649,18.53378824606288,15.648,True
49.66978648648649,18.554674276820737,17.29,True
49.66978648648649,18.5755603075786,17.286,True
49.66978648648649,18.596446338336456,22.136,False
49.66978648648649,18.617332369094317,21.784,False
49.66978648648649,18.638218399852178,23.035,False
49.66978648648649,18.659104430610036,25.676,False
49.66978648648649,18.679990461367897,27.329,False
49.66978648648649,18.700876492125754,29.418,False
49.66978648648649,18.721762522883616,30.326,False
49.66978648648649,18.742648553641473,32.279,False
49.6833,17.99075144635853,39.648,False
49.6833,18.011637477116388,36.396,False
49.6833,18.03252350787425,29.925,False
49.6833,18.053409538632106,29.331,False
49.6833,18.074295569389967,29.449,False
49.6833,18.095181600147825,37.957,False
49.6833,18.116067630905686,24.012,False
49.6833,18.136953661663547,25.917,False
49.6833,18.157839692421405,21.825,False
49.6833,18.178725723179266,19.665,True
49.6833,18.199611753937123,18.152,True
49.6833,18.220497784694984,16.701,True
49.6833,18.241383815452842,11.414,True
49.6833,18.262269846210703,10.022,True
49.6833,18.283155876968564,8.999,True
49.6833,18.304041907726422,8.267,True
49.6833,18.324927938484283,4.33,True
49.6833,18.34581396924214,2.244,True
49.6833,18.3667,2.764,True
49.6833,18.387586030757863,2.187,True
49.6833,18.40847206151572,4.237,True
49.6833,18.42935809227358,5.649,True
49.6833,18.45024412303144,7.859,True
49.6833,18.4711301537893,8.518,True
49.6833,18.49201618454716,10.114,True
49.6833,18.51290221530502,11.29,True
49.6833,18.53378824606288,13.579,True
49.6833,18.554674276820737,14.637,True
49.6833,18.5755603075786,16.882,True
49.6833,18.596446338336456,20.912,False
49.6833,18.617332369094317,20.924,False
49.6833,18.638218399852178,23.425,False
49.6833,18.659104430610036,27.891,False
49.6833,18.679990461367897,28.06,False
49.6833,18.700876492125754,29.916,False
49.6833,18.721762522883616,31.547,False
49.6833,18.742648553641473,33.918,False
49.69681351351352,17.99075144635853,37.538,False
49.69681351351352,18.011637477116388,34.641,False
49.69681351351352,18.03252350787425,37.441,False
49.69681351351352,18.053409538632106,29.92,False
49.69681351351352,18.074295569389967,28.062,False
49.69681351351352,18.095181600147825,29.983,False
49.69681351351352,18.116067630905686,26.127,False
49.69681351351352,18.136953661663547,25.648,False
49.69681351351352,18.157839692421405,22.054,False
49.69681351351352,18.178725723179266,21.427,False
49.69681351351352,18.199611753937123,22.025,False
49.69681351351352,18.220497784694984,18.613,True
49.69681351351352,18.241383815452842,18.286,True
49.69681351351352,18.262269846210703,10.16,True
49.69681351351352,18.283155876968564,8.614,True
49.69681351351352,18.304041907726422,6.559,True
49.69681351351352,18.324927938484283,4.985,True
49.69681351351352,18.34581396924214,3.836,True
49.69681351351352,18.3667,2.063,True
49.69681351351352,18.387586030757863,2.577,True
49.69681351351352,18.40847206151572,4.029,True
49.69681351351352,18.42935809227358,7.43,True
49.69681351351352,18.45024412303144,8.383,True
49.69681351351352,18.4711301537893,10.421,True
49.69681351351352,18.49201618454716,14.616,True
49.69681351351352,18.51290221530502,14.137,True
49.69681351351352,18.53378824606288,25.336,False
49.69681351351352,18.554674276820737,17.293,True
49.69681351351352,18.5755603075786,18.069,True
49.69681351351352,18.596446338336456,18.936,True
49.69681351351352,18.617332369094317,24.302,False
49.69681351351352,18.638218399852178,24.999,False
49.69681351351352,18.659104430610036,25.742,False
49.69681351351352,18.679990461367897,29.396,False
49.69681351351352,18.700876492125754,30.354,False
49.69681351351352,18.721762522883616,31.95,False
49.69681351351352,18.742648553641473,33.964,False
49.71032702702703,17.99075144635853,36.251,False
49.71032702702703,18.011637477116388,33.4,False
49.71032702702703,18.03252350787425,32.195,False
49.71032702702703,18.053409538632106,30.651,False
49.71032702702703,18.074295569389967,33.684,False
49.71032702702703,18.095181600147825,30.846,False
49.71032702702703,18.116067630905686,32.164,False
49.71032702702703,18.136953661663547,33.923,False
49.71032702702703,18.157839692421405,22.951,False
49.71032702702703,18.178725723179266,22.046,False
49.71032702702703,18.199611753937123,20.565,False
49.71032702702703,18.220497784694984,19.244,True
49.71032702702703,18.241383815452842,18.103,True
49.71032702702703,18.262269846210703,16.258,True
49.71032702702703,18.283155876968564,14.919,True
49.71032702702703,18.304041907726422,7.347,True
49.71032702702703,18.324927938484283,5.7,True
49.71032702702703,18.34581396924214,5.63,True
49.71032702702703,18.3667,3.563,True
49.71032702702703,18.387586030757863,4.967,True
49.71032702702703,18.40847206151572,7.235,True
49.71032702702703,18.42935809227358,9.224,True
49.71032702702703,18.45024412303144,10.463,True
49.71032702702703,18.4711301537893,12.177,True
49.71032702702703,18.49201618454716,17.266,True
49.71032702702703,18.51290221530502,17.968,True
49.71032702702703,18.53378824606288,16.515,True
49.71032702702703,18.554674276820737,19.141,True
49.71032702702703,18.5755603075786,20.511,False
49.71032702702703,18.596446338336456,25.362,False
49.71032702702703,18.617332369094317,23.722,False
49.71032702702703,18.638218399852178,23.466,False
49.71032702702703,18.659104430610036,27.805,False
49.71032702702703,18.679990461367897,30.847,False
49.71032702702703,18.700876492125754,30.173,False
49.71032702702703,18.721762522883616,32.368,False
49.71032702702703,18.742648553641473,37.329,False
49.72384054054054,17.99075144635853,37.43,False
