scenario,trial,month,monthly_pl_kc
optimisticky,381,8,1333.4
optimisticky,381,9,1426.64
optimisticky,381,10,1804.68
optimisticky,381,11,1750.68
optimisticky,381,12,1475.43
optimisticky,382,1,-537.7
optimisticky,382,2,-128.35
optimisticky,382,3,289.55
optimisticky,382,4,447.05
optimisticky,382,5,260.91
optimisticky,382,6,2753.84
optimisticky,382,7,389.11
optimisticky,382,8,995.09
optimisticky,382,9,1729.17
optimisticky,382,10,1521.5
optimisticky,382,11,2780.81
optimisticky,382,12,1449.96
optimisticky,383,1,-655.67
optimisticky,383,2,-228.4
optimisticky,383,3,942.5
optimisticky,383,4,-122.23
optimisticky,383,5,1279.58
optimisticky,383,6,848.79
optimisticky,383,7,1036.0
optimisticky,383,8,777.16
optimisticky,383,9,1559.34
optimisticky,383,10,711.94
optimisticky,383,11,1162.59
optimisticky,383,12,1925.69
optimisticky,384,1,-136.77
optimisticky,384,2,66.04
optimisticky,384,3,153.28
optimisticky,384,4,1032.27
optimisticky,384,5,744.06
optimisticky,384,6,1207.56
optimisticky,384,7,950.43
optimisticky,384,8,1328.27
optimisticky,384,9,2651.95
optimisticky,384,10,1449.72
optimisticky,384,11,1532.88
optimisticky,384,12,1543.48
optimisticky,385,1,-328.65
optimisticky,385,2,148.77
optimisticky,385,3,1221.17
optimisticky,385,4,776.27
optimisticky,385,5,685.24
optimisticky,385,6,1092.18
optimisticky,385,7,1030.41
optimisticky,385,8,809.21
optimisticky,385,9,1565.48
optimisticky,385,10,1354.5
optimisticky,385,11,1201.86
optimisticky,385,12,930.49
optimisticky,386,1,-406.74
optimisticky,386,2,-480.9
optimisticky,386,3,536.59
optimisticky,386,4,723.76
optimisticky,386,5,611.95
optimisticky,386,6,1548.15
optimisticky,386,7,1578.44
optimisticky,386,8,545.1
optimisticky,386,9,1988.08
optimisticky,386,10,1111.04
optimisticky,386,11,1345.03
optimisticky,386,12,1570.97
optimisticky,387,1,74.01
optimisticky,387,2,556.08
optimisticky,387,3,767.44
optimisticky,387,4,415.46
optimisticky,387,5,217.53
optimisticky,387,6,1318.93
optimisticky,387,7,1602.56
optimisticky,387,8,1117.6
optimisticky,387,9,1551.22
optimisticky,387,10,686.88
optimisticky,387,11,837.04
optimisticky,387,12,1268.99
optimisticky,388,1,-732.37
optimisticky,388,2,-232.43
optimisticky,388,3,1376.77
optimisticky,388,4,371.82
optimisticky,388,5,274.71
optimisticky,388,6,1320.91
optimisticky,388,7,-42.2
optimisticky,388,8,578.86
optimisticky,388,9,2096.11
optimisticky,388,10,1423.41
optimisticky,388,11,1189.4
optimisticky,388,12,2065.48
optimisticky,389,1,-418.79
optimisticky,389,2,-13.51
optimisticky,389,3,627.14
optimisticky,389,4,1086.32
optimisticky,389,5,664.71
optimisticky,389,6,1006.98
optimisticky,389,7,1665.83
optimisticky,389,8,1083.12
optimisticky,389,9,1356.21
optimisticky,389,10,594.99
optimisticky,389,11,1582.12
optimisticky,389,12,1396.64
optimisticky,390,1,-446.64
optimisticky,390,2,511.96
optimisticky,390,3,1295.57
optimisticky,390,4,-404.97
optimisticky,390,5,878.41
optimisticky,390,6,1541.17
optimisticky,390,7,690.32
optimisticky,390,8,692.24
optimisticky,390,9,1633.03
optimisticky,390,10,1233.94
optimisticky,390,11,1697.09
optimisticky,390,12,1934.09
optimisticky,391,1,-463.11
optimisticky,391,2,260.44
optimisticky,391,3,45.37
optimisticky,391,4,138.24
optimisticky,391,5,171.92
optimisticky,391,6,663.57
optimisticky,391,7,680.41
optimisticky,391,8,1520.53
optimisticky,391,9,1126.87
optimisticky,391,10,1694.68
optimisticky,391,11,874.1
optimisticky,391,12,1171.06
optimisticky,392,1,-188.41
optimisticky,392,2,-119.22
optimisticky,392,3,865.42
optimisticky,392,4,477.96
optimisticky,392,5,1022.09
optimisticky,392,6,915.01
optimisticky,392,7,988.09
optimisticky,392,8,480.29
optimisticky,392,9,1148.52
optimisticky,392,10,1225.08
optimisticky,392,11,1061.57
optimisticky,392,12,2020.51
optimisticky,393,1,-481.31
optimisticky,393,2,-134.68
optimisticky,393,3,65.16
optimisticky,393,4,492.32
optimisticky,393,5,-72.2
optimisticky,393,6,1795.93
optimisticky,393,7,1500.6
optimisticky,393,8,953.14
optimisticky,393,9,2264.43
optimisticky,393,10,955.25
optimisticky,393,11,1677.63
optimisticky,393,12,1538.24
optimisticky,394,1,-181.03
optimisticky,394,2,101.63
optimisticky,394,3,795.23
optimisticky,394,4,429.23
optimisticky,394,5,876.09
optimisticky,394,6,1456.98
optimisticky,394,7,1093.17
optimisticky,394,8,382.97
optimisticky,394,9,2013.08
optimisticky,394,10,888.8
optimisticky,394,11,568.53
optimisticky,394,12,1659.35
optimisticky,395,1,83.58
optimisticky,395,2,495.3
optimisticky,395,3,1389.41
optimisticky,395,4,334.58
optimisticky,395,5,162.53
optimisticky,395,6,968.11
optimisticky,395,7,798.97
optimisticky,395,8,904.78
optimisticky,395,9,1698.01
optimisticky,395,10,1170.01
optimisticky,395,11,1342.49
optimisticky,395,12,1649.92
optimisticky,396,1,-437.01
optimisticky,396,2,168.22
optimisticky,396,3,433.62
optimisticky,396,4,612.03
optimisticky,396,5,1468.87
optimisticky,396,6,1229.96
optimisticky,396,7,428.75
optimisticky,396,8,1620.57
optimisticky,396,9,1922.74
optimisticky,396,10,1168.84
optimisticky,396,11,1629.84
optimisticky,396,12,2918.96
optimisticky,397,1,-22.83
optimisticky,397,2,-234.93
optimisticky,397,3,153.23
optimisticky,397,4,273.78
optimisticky,397,5,122.64
optimisticky,397,6,647.06
optimisticky,397,7,1402.6
optimisticky,397,8,944.77
optimisticky,397,9,1767.36
optimisticky,397,10,398.91
optimisticky,397,11,1399.69
optimisticky,397,12,1676.56
optimisticky,398,1,-269.5
optimisticky,398,2,-597.99
optimisticky,398,3,325.94
optimisticky,398,4,461.8
optimisticky,398,5,759.7
optimisticky,398,6,1600.29
optimisticky,398,7,990.47
optimisticky,398,8,638.67
optimisticky,398,9,1839.13
optimisticky,398,10,375.59
optimisticky,398,11,214.71
optimisticky,398,12,2130.71
optimisticky,399,1,-306.78
optimisticky,399,2,-155.84
optimisticky,399,3,1334.19
optimisticky,399,4,989.91
optimisticky,399,5,316.32
optimisticky,399,6,1114.72
optimisticky,399,7,361.31
optimisticky,399,8,998.91
optimisticky,399,9,1409.97
optimisticky,399,10,2261.58
optimisticky,399,11,1491.69
optimisticky,399,12,1923.33
optimisticky,400,1,-643.49
optimisticky,400,2,-31.8
optimisticky,400,3,177.64
optimisticky,400,4,886.5
optimisticky,400,5,330.11
optimisticky,400,6,907.79
optimisticky,400,7,1082.74
optimisticky,400,8,1448.52
optimisticky,400,9,1260.79
optimisticky,400,10,1103.34
optimisticky,400,11,885.96
optimisticky,400,12,2197.1
optimisticky,401,1,-95.78
optimisticky,401,2,2.17
optimisticky,401,3,854.33
optimisticky,401,4,908.45
optimisticky,401,5,670.32
optimisticky,401,6,1364.2
optimisticky,401,7,533.23
optimisticky,401,8,276.78
optimisticky,401,9,1439.96
optimisticky,401,10,1123.71
optimisticky,401,11,1744.49
optimisticky,401,12,1930.24
optimisticky,402,1,-534.98
optimisticky,402,2,329.28
optimisticky,402,3,1057.1
optimisticky,402,4,629.43
optimisticky,402,5,437.85
optimisticky,402,6,1259.91
optimisticky,402,7,175.26
optimisticky,402,8,1221.51
optimisticky,402,9,1332.03
optimisticky,402,10,1422.32
optimisticky,402,11,1107.89
optimisticky,402,12,288.04
optimisticky,403,1,-391.7
optimisticky,403,2,-299.67
optimisticky,403,3,641.04
optimisticky,403,4,734.33
optimisticky,403,5,-47.16
optimisticky,403,6,920.99
optimisticky,403,7,755.99
optimisticky,403,8,1749.91
optimisticky,403,9,1638.68
optimisticky,403,10,1110.47
optimisticky,403,11,650.21
optimisticky,403,12,1853.37
optimisticky,404,1,-628.83
optimisticky,404,2,-134.95
optimisticky,404,3,790.61
optimisticky,404,4,282.98
optimisticky,404,5,241.69
optimisticky,404,6,1010.58
optimisticky,404,7,1567.54
optimisticky,404,8,1087.82
optimisticky,404,9,1193.52
optimisticky,404,10,1972.62
optimisticky,404,11,637.29
optimisticky,404,12,1408.57
optimisticky,405,1,-600.13
optimisticky,405,2,821.59
optimisticky,405,3,344.74
optimisticky,405,4,29.91
optimisticky,405,5,1007.13
optimisticky,405,6,1166.72
optimisticky,405,7,1292.12
optimisticky,405,8,199.71
optimisticky,405,9,1857.18
optimisticky,405,10,1409.51
optimisticky,405,11,1111.48
optimisticky,405,12,487.91
optimisticky,406,1,-511.19
optimisticky,406,2,-290.08
optimisticky,406,3,1021.84
optimisticky,406,4,-126.22
optimisticky,406,5,470.08
optimisticky,406,6,1757.13
optimisticky,406,7,530.78
optimisticky,406,8,437.62
optimisticky,406,9,801.88
optimisticky,406,10,573.24
optimisticky,406,11,933.29
optimisticky,406,12,2276.33
optimisticky,407,1,-195.13
optimisticky,407,2,672.54
optimisticky,407,3,1104.17
optimisticky,407,4,42.1
optimisticky,407,5,1225.83
optimisticky,407,6,434.4
optimisticky,407,7,650.91
optimisticky,407,8,639.59
optimisticky,407,9,860.22
optimisticky,407,10,1148.59
optimisticky,407,11,1222.71
optimisticky,407,12,2267.85
optimisticky,408,1,-367.92
optimisticky,408,2,508.27
optimisticky,408,3,-88.54
optimisticky,408,4,555.08
optimisticky,408,5,798.8
optimisticky,408,6,1075.74
optimisticky,408,7,-283.12
optimisticky,408,8,1280.47
optimisticky,408,9,1604.46
optimisticky,408,10,920.15
optimisticky,408,11,1417.03
optimisticky,408,12,2190.02
optimisticky,409,1,-539.8
optimisticky,409,2,-683.11
optimisticky,409,3,652.98
optimisticky,409,4,403.86
optimisticky,409,5,1048.47
optimisticky,409,6,988.66
optimisticky,409,7,1310.01
optimisticky,409,8,894.58
optimisticky,409,9,1354.04
optimisticky,409,10,1658.89
optimisticky,409,11,822.1
optimisticky,409,12,1594.47
optimisticky,410,1,-391.33
optimisticky,410,2,-168.67
optimisticky,410,3,42.91
optimisticky,410,4,1178.2
optimisticky,410,5,726.91
optimisticky,410,6,421.32
optimisticky,410,7,587.96
optimisticky,410,8,465.16
optimisticky,410,9,1063.05
optimisticky,410,10,1648.23
optimisticky,410,11,1311.1
optimisticky,410,12,1449.79
optimisticky,411,1,-460.19
optimisticky,411,2,154.76
optimisticky,411,3,1469.03
optimisticky,411,4,79.69
optimisticky,411,5,1142.66
optimisticky,411,6,1557.19
optimisticky,411,7,1137.92
optimisticky,411,8,78.8
optimisticky,411,9,1112.45
optimisticky,411,10,570.16
optimisticky,411,11,1029.51
optimisticky,411,12,1982.04
optimisticky,412,1,-462.08
optimisticky,412,2,-177.65
optimisticky,412,3,444.37
optimisticky,412,4,819.8
optimisticky,412,5,1076.06
optimisticky,412,6,2160.59
optimisticky,412,7,955.15
optimisticky,412,8,628.05
optimisticky,412,9,1402.5
optimisticky,412,10,711.7
optimisticky,412,11,1658.19
optimisticky,412,12,1326.95
optimisticky,413,1,150.58
optimisticky,413,2,191.79
optimisticky,413,3,910.06
optimisticky,413,4,613.8
optimisticky,413,5,785.67
optimisticky,413,6,1414.78
optimisticky,413,7,606.75
optimisticky,413,8,2166.16
optimisticky,413,9,1619.96
optimisticky,413,10,915.14
optimisticky,413,11,1213.88
optimisticky,413,12,2093.43
optimisticky,414,1,-275.84
optimisticky,414,2,192.74
optimisticky,414,3,910.02
optimisticky,414,4,672.5
optimisticky,414,5,648.19
optimisticky,414,6,999.14
optimisticky,414,7,868.93
optimisticky,414,8,1266.49
optimisticky,414,9,1839.31
optimisticky,414,10,1434.41
optimisticky,414,11,973.52
optimisticky,414,12,2801.05
optimisticky,415,1,-848.7
optimisticky,415,2,399.69
optimisticky,415,3,945.19
optimisticky,415,4,906.01
optimisticky,415,5,259.65
optimisticky,415,6,442.67
optimisticky,415,7,1687.24
optimisticky,415,8,1009.86
optimisticky,415,9,1474.98
optimisticky,415,10,1310.34
optimisticky,415,11,474.15
optimisticky,415,12,1424.35
optimisticky,416,1,-181.11
optimisticky,416,2,154.04
optimisticky,416,3,332.04
optimisticky,416,4,921.4
optimisticky,416,5,722.87
optimisticky,416,6,1974.62
optimisticky,416,7,566.6
optimisticky,416,8,809.69
optimisticky,416,9,1569.89
optimisticky,416,10,792.1
optimisticky,416,11,713.03
optimisticky,416,12,1749.66
optimisticky,417,1,-149.45
optimisticky,417,2,-265.14
optimisticky,417,3,1069.59
optimisticky,417,4,86.41
optimisticky,417,5,516.63
optimisticky,417,6,1427.3
optimisticky,417,7,229.55
optimisticky,417,8,1217.01
optimisticky,417,9,1514.28
optimisticky,417,10,701.37
optimisticky,417,11,1014.3
optimisticky,417,12,946.86
optimisticky,418,1,-594.93
optimisticky,418,2,-199.09
optimisticky,418,3,422.22
optimisticky,418,4,1015.53
optimisticky,418,5,53.15
optimisticky,418,6,492.89
optimisticky,418,7,1096.63
optimisticky,418,8,802.96
optimisticky,418,9,2732.47
optimisticky,418,10,1192.0
optimisticky,418,11,391.88
optimisticky,418,12,2210.61
optimisticky,419,1,-402.52
optimisticky,419,2,482.72
optimisticky,419,3,785.82
optimisticky,419,4,361.85
optimisticky,419,5,-149.16
optimisticky,419,6,919.37
optimisticky,419,7,1398.21
optimisticky,419,8,382.18
optimisticky,419,9,1150.3
optimisticky,419,10,842.1
optimisticky,419,11,1354.31
optimisticky,419,12,1770.84
optimisticky,420,1,-409.64
optimisticky,420,2,159.81
optimisticky,420,3,1191.44
optimisticky,420,4,315.69
optimisticky,420,5,1087.7
optimisticky,420,6,453.88
optimisticky,420,7,972.26
optimisticky,420,8,379.86
optimisticky,420,9,1941.37
optimisticky,420,10,370.25
optimisticky,420,11,559.51
optimisticky,420,12,1396.89
optimisticky,421,1,-415.37
optimisticky,421,2,-166.58
optimisticky,421,3,1398.24
optimisticky,421,4,383.92
optimisticky,421,5,540.79
optimisticky,421,6,1400.17
optimisticky,421,7,882.57
optimisticky,421,8,640.72
optimisticky,421,9,1984.18
optimisticky,421,10,1566.39
optimisticky,421,11,1710.22
optimisticky,421,12,1255.92
optimisticky,422,1,-330.33
optimisticky,422,2,-261.9
optimisticky,422,3,1645.16
optimisticky,422,4,664.84
optimisticky,422,5,550.49
optimisticky,422,6,993.97
optimisticky,422,7,786.06
optimisticky,422,8,1224.63
optimisticky,422,9,1409.58
optimisticky,422,10,408.24
optimisticky,422,11,1522.06
optimisticky,422,12,2039.12
optimisticky,423,1,6.48
optimisticky,423,2,337.1
optimisticky,423,3,1386.69
optimisticky,423,4,1268.15
optimisticky,423,5,597.0
optimisticky,423,6,448.93
optimisticky,423,7,1553.1
optimisticky,423,8,729.74
optimisticky,423,9,1903.84
optimisticky,423,10,1017.3
optimisticky,423,11,1319.66
optimisticky,423,12,1208.58
optimisticky,424,1,-279.72
optimisticky,424,2,-49.76
optimisticky,424,3,949.9
optimisticky,424,4,-307.68
optimisticky,424,5,289.53
optimisticky,424,6,1398.86
optimisticky,424,7,1052.18
optimisticky,424,8,403.55
optimisticky,424,9,1485.7
optimisticky,424,10,1711.64
optimisticky,424,11,762.45
optimisticky,424,12,2022.53
optimisticky,425,1,-515.71
optimisticky,425,2,-96.75
optimisticky,425,3,332.45
optimisticky,425,4,440.49
optimisticky,425,5,950.6
optimisticky,425,6,1424.11
optimisticky,425,7,819.74
optimisticky,425,8,1183.59
optimisticky,425,9,1276.75
optimisticky,425,10,1416.18
optimisticky,425,11,1593.62
optimisticky,425,12,1019.89
optimisticky,426,1,-252.98
optimisticky,426,2,-174.64
optimisticky,426,3,740.93
optimisticky,426,4,902.55
optimisticky,426,5,733.09
optimisticky,426,6,1439.83
optimisticky,426,7,1067.32
optimisticky,426,8,290.66
optimisticky,426,9,2131.92
optimisticky,426,10,1202.48
optimisticky,426,11,830.26
optimisticky,426,12,1127.68
optimisticky,427,1,-252.23
optimisticky,427,2,242.29
optimisticky,427,3,266.02
optimisticky,427,4,1095.0
optimisticky,427,5,756.91
optimisticky,427,6,1627.99
optimisticky,427,7,1170.32
optimisticky,427,8,1080.66
optimisticky,427,9,1050.14
optimisticky,427,10,1914.61
optimisticky,427,11,873.35
optimisticky,427,12,1219.29
optimisticky,428,1,-487.85
optimisticky,428,2,-53.42
optimisticky,428,3,512.86
optimisticky,428,4,-21.32
optimisticky,428,5,396.42
optimisticky,428,6,1017.96
optimisticky,428,7,1925.75
optimisticky,428,8,2308.64
optimisticky,428,9,747.3
optimisticky,428,10,1638.46
optimisticky,428,11,710.71
optimisticky,428,12,1252.42
optimisticky,429,1,-473.48
optimisticky,429,2,263.2
optimisticky,429,3,645.39
optimisticky,429,4,385.35
optimisticky,429,5,738.99
optimisticky,429,6,1476.78
optimisticky,429,7,478.78
optimisticky,429,8,1399.88
optimisticky,429,9,1933.34
optimisticky,429,10,957.89
optimisticky,429,11,887.63
optimisticky,429,12,1772.01
optimisticky,430,1,-222.56
optimisticky,430,2,-349.01
optimisticky,430,3,1172.18
optimisticky,430,4,126.76
optimisticky,430,5,843.53
optimisticky,430,6,1372.94
optimisticky,430,7,1436.7
optimisticky,430,8,858.87
optimisticky,430,9,1405.2
optimisticky,430,10,1640.08
optimisticky,430,11,849.22
optimisticky,430,12,1620.59
optimisticky,431,1,-312.14
optimisticky,431,2,216.1
optimisticky,431,3,924.33
optimisticky,431,4,1071.65
optimisticky,431,5,1090.99
optimisticky,431,6,1609.33
optimisticky,431,7,496.16
optimisticky,431,8,620.21
optimisticky,431,9,1312.22
optimisticky,431,10,864.4
optimisticky,431,11,1393.3
optimisticky,431,12,960.47
optimisticky,432,1,-226.73
optimisticky,432,2,-205.61
optimisticky,432,3,635.24
optimisticky,432,4,730.29
optimisticky,432,5,680.14
optimisticky,432,6,1033.37
optimisticky,432,7,1327.37
optimisticky,432,8,595.42
optimisticky,432,9,681.67
optimisticky,432,10,483.71
optimisticky,432,11,1768.11
optimisticky,432,12,1134.86
optimisticky,433,1,221.65
optimisticky,433,2,-326.69
optimisticky,433,3,286.93
optimisticky,433,4,1102.26
optimisticky,433,5,746.23
optimisticky,433,6,1656.07
optimisticky,433,7,895.96
optimisticky,433,8,1197.56
optimisticky,433,9,1694.42
optimisticky,433,10,1178.75
optimisticky,433,11,915.62
optimisticky,433,12,1724.7
optimisticky,434,1,-192.82
optimisticky,434,2,223.98
optimisticky,434,3,500.04
optimisticky,434,4,461.96
optimisticky,434,5,1076.0
optimisticky,434,6,1401.57
optimisticky,434,7,1276.05
optimisticky,434,8,206.08
optimisticky,434,9,2165.68
optimisticky,434,10,1004.58
optimisticky,434,11,989.47
optimisticky,434,12,1661.81
optimisticky,435,1,-548.86
optimisticky,435,2,261.89
optimisticky,435,3,-28.56
optimisticky,435,4,586.98
optimisticky,435,5,434.56
optimisticky,435,6,1120.99
optimisticky,435,7,1677.2
optimisticky,435,8,368.2
optimisticky,435,9,2359.45
optimisticky,435,10,1945.61
optimisticky,435,11,1659.49
optimisticky,435,12,1823.56
optimisticky,436,1,-74.44
optimisticky,436,2,8.35
optimisticky,436,3,244.64
optimisticky,436,4,1843.79
optimisticky,436,5,655.72
optimisticky,436,6,633.88
optimisticky,436,7,1209.05
optimisticky,436,8,404.09
optimisticky,436,9,1806.3
optimisticky,436,10,1248.78
optimisticky,436,11,475.34
optimisticky,436,12,2611.55
optimisticky,437,1,-738.71
optimisticky,437,2,583.84
optimisticky,437,3,508.7
optimisticky,437,4,111.13
optimisticky,437,5,1090.34
optimisticky,437,6,487.18
optimisticky,437,7,635.51
optimisticky,437,8,515.0
optimisticky,437,9,1964.02
optimisticky,437,10,995.74
optimisticky,437,11,1475.89
optimisticky,437,12,1463.8
optimisticky,438,1,-348.01
optimisticky,438,2,460.75
optimisticky,438,3,-426.49
optimisticky,438,4,467.02
optimisticky,438,5,936.16
optimisticky,438,6,1336.48
optimisticky,438,7,893.4
optimisticky,438,8,698.55
optimisticky,438,9,1432.05
optimisticky,438,10,1410.98
optimisticky,438,11,1504.23
optimisticky,438,12,1150.76
optimisticky,439,1,-269.7
optimisticky,439,2,-249.12
optimisticky,439,3,1383.84
optimisticky,439,4,243.18
optimisticky,439,5,850.61
optimisticky,439,6,891.77
optimisticky,439,7,733.34
optimisticky,439,8,1367.9
optimisticky,439,9,2143.39
optimisticky,439,10,249.46
optimisticky,439,11,1189.83
optimisticky,439,12,792.8
optimisticky,440,1,-363.34
optimisticky,440,2,-66.77
optimisticky,440,3,257.25
optimisticky,440,4,-259.17
optimisticky,440,5,788.96
optimisticky,440,6,1574.49
optimisticky,440,7,467.73
optimisticky,440,8,839.03
optimisticky,440,9,1297.6
optimisticky,440,10,1264.92
optimisticky,440,11,340.78
optimisticky,440,12,2493.56
optimisticky,441,1,-310.86
optimisticky,441,2,500.16
optimisticky,441,3,960.55
optimisticky,441,4,281.73
optimisticky,441,5,531.59
optimisticky,441,6,1062.51
optimisticky,441,7,56.87
optimisticky,441,8,540.2
optimisticky,441,9,1382.98
optimisticky,441,10,987.95
optimisticky,441,11,994.49
optimisticky,441,12,904.76
optimisticky,442,1,-473.56
optimisticky,442,2,329.88
optimisticky,442,3,456.16
optimisticky,442,4,333.61
optimisticky,442,5,205.69
